gameID,pilot,initial impulse,mass,wind,gravity,direction,rho,circle,background image,misc.,paddle,reference,arrow,color of the balls,causal,procedural,none,angular_err,lang,doc,removed_stops,removed_puncts,removed_stops_puncts,lemmatized,num_words,quantiles,Sv,Sp,sv_above_median,sp_above_median
0373-2402c338-4726-403a-9177-142840bc380f,pilot2,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,43.81199426,"For the first room, keep the paddle close to the blue ball as it doesn't move very far. The arrow direction is pretty accurate for the brown ball and it moves with more impact so just put the paddle across from the arrow. The pink ball curves so you should move the paddle a bit to the side each time. For the other room each ball curves more so you will need to adjust the paddle accordingly. The blue ball has the least power then the pink ball and then the brown ball.","For the first room, keep the paddle close to the blue ball as it doesn't move very far. The arrow direction is pretty accurate for the brown ball and it moves with more impact so just put the paddle across from the arrow. The pink ball curves so you should move the paddle a bit to the side each time. For the other room each ball curves more so you will need to adjust the paddle accordingly. The blue ball has the least power then the pink ball and then the brown ball.","['room', ',', 'paddle', 'close', 'blue', 'ball', 'far', '.', 'arrow', 'direction', 'pretty', 'accurate', 'brown', 'ball', 'moves', 'impact', 'paddle', 'arrow', '.', 'pink', 'ball', 'curves', 'paddle', 'bit', 'time', '.', 'room', 'ball', 'curves', 'need', 'adjust', 'paddle', 'accordingly', '.', 'blue', 'ball', 'power', 'pink', 'ball', 'brown', 'ball', '.']","['For', 'the', 'first', 'room', 'keep', 'the', 'paddle', 'close', 'to', 'the', 'blue', 'ball', 'as', 'it', 'does', ""n't"", 'move', 'very', 'far', 'The', 'arrow', 'direction', 'is', 'pretty', 'accurate', 'for', 'the', 'brown', 'ball', 'and', 'it', 'moves', 'with', 'more', 'impact', 'so', 'just', 'put', 'the', 'paddle', 'across', 'from', 'the', 'arrow', 'The', 'pink', 'ball', 'curves', 'so', 'you', 'should', 'move', 'the', 'paddle', 'a', 'bit', 'to', 'the', 'side', 'each', 'time', 'For', 'the', 'other', 'room', 'each', 'ball', 'curves', 'more', 'so', 'you', 'will', 'need', 'to', 'adjust', 'the', 'paddle', 'accordingly', 'The', 'blue', 'ball', 'has', 'the', 'least', 'power', 'then', 'the', 'pink', 'ball', 'and', 'then', 'the', 'brown', 'ball']","['room', 'paddle', 'close', 'blue', 'ball', 'far', 'arrow', 'direction', 'pretty', 'accurate', 'brown', 'ball', 'moves', 'impact', 'paddle', 'arrow', 'pink', 'ball', 'curves', 'paddle', 'bit', 'time', 'room', 'ball', 'curves', 'need', 'adjust', 'paddle', 'accordingly', 'blue', 'ball', 'power', 'pink', 'ball', 'brown', 'ball']","['room', 'paddle', 'close', 'blue', 'ball', 'far', 'arrow', 'direction', 'pretty', 'accurate', 'brown', 'ball', 'move', 'impact', 'paddle', 'arrow', 'pink', 'ball', 'curve', 'paddle', 'bit', 'time', 'room', 'ball', 'curve', 'need', 'adjust', 'paddle', 'accordingly', 'blue', 'ball', 'power', 'pink', 'ball', 'brown', 'ball']",94,less bad,0.666666667,0.333333333,1,0
5097-6c581c29-8367-4346-9ca5-782223a78d30,pilot2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,28.88758982,"You need to understand the relationship between the colour ball, the arrow and the environment in which you are playing. ","You need to understand the relationship between the colour ball, the arrow and the environment in which you are playing. ","['need', 'understand', 'relationship', 'colour', 'ball', ',', 'arrow', 'environment', 'playing', '.']","['You', 'need', 'to', 'understand', 'the', 'relationship', 'between', 'the', 'colour', 'ball', 'the', 'arrow', 'and', 'the', 'environment', 'in', 'which', 'you', 'are', 'playing']","['need', 'understand', 'relationship', 'colour', 'ball', 'arrow', 'environment', 'playing']","['need', 'understand', 'relationship', 'colour', 'ball', 'arrow', 'environment', 'play']",20,less good,0.5,0,1,0
4911-6fc56b8f-05a9-4390-951b-e0f7cc07492b,pilot2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,39.52410536,Pay attention to the background as well as size of the arrows in particular. It takes quite a few attempts to get a feel for the speed of the ball and also the trajectory in which it will travel but you do soon get used to it! ,Pay attention to the background as well as size of the arrows in particular. It takes quite a few attempts to get a feel for the speed of the ball and also the trajectory in which it will travel but you do soon get used to it! ,"['Pay', 'attention', 'background', 'size', 'arrows', 'particular', '.', 'takes', 'attempts', 'feel', 'speed', 'ball', 'trajectory', 'travel', 'soon', '!']","['Pay', 'attention', 'to', 'the', 'background', 'as', 'well', 'as', 'size', 'of', 'the', 'arrows', 'in', 'particular', 'It', 'takes', 'quite', 'a', 'few', 'attempts', 'to', 'get', 'a', 'feel', 'for', 'the', 'speed', 'of', 'the', 'ball', 'and', 'also', 'the', 'trajectory', 'in', 'which', 'it', 'will', 'travel', 'but', 'you', 'do', 'soon', 'get', 'used', 'to', 'it']","['Pay', 'attention', 'background', 'size', 'arrows', 'particular', 'takes', 'attempts', 'feel', 'speed', 'ball', 'trajectory', 'travel', 'soon']","['pay', 'attention', 'background', 'size', 'arrow', 'particular', 'take', 'attempt', 'feel', 'speed', 'ball', 'trajectory', 'travel', 'soon']",47,less bad,0.333333333,0,0,0
5492-00a50c11-c82a-42df-9390-1ecaa8a2d636,pilot2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.81501369,I would tell them to memorize the marbles because they have different density and might be able to calculate how they will fall.,I would tell them to memorize the marbles because they have different density and might be able to calculate how they will fall.,"['tell', 'memorize', 'marbles', 'different', 'density', 'able', 'calculate', 'fall', '.']","['I', 'would', 'tell', 'them', 'to', 'memorize', 'the', 'marbles', 'because', 'they', 'have', 'different', 'density', 'and', 'might', 'be', 'able', 'to', 'calculate', 'how', 'they', 'will', 'fall']","['tell', 'memorize', 'marbles', 'different', 'density', 'able', 'calculate', 'fall']","['tell', 'memorize', 'marble', 'different', 'density', 'able', 'calculate', 'fall']",23,less bad,0.166666667,0.166666667,0,0
0009-a05cdeb3-43cc-40f2-84f2-5c52d9ad88bb,pilot2,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,11.86543938,The Orange ball is heavy so place the catcher near where the ball fires from. The blue ball is most affected by gravity while the other ball is least so. The world that looks like a room has a gravitational pull towards the centre bottom while the other world pulls towards the right.,The Orange ball is heavy so place the catcher near where the ball fires from. The blue ball is most affected by gravity while the other ball is least so. The world that looks like a room has a gravitational pull towards the centre bottom while the other world pulls towards the right.,"['Orange', 'ball', 'heavy', 'place', 'catcher', 'near', 'ball', 'fires', '.', 'blue', 'ball', 'affected', 'gravity', 'ball', '.', 'world', 'looks', 'like', 'room', 'gravitational', 'pull', 'centre', 'world', 'pulls', 'right', '.']","['The', 'Orange', 'ball', 'is', 'heavy', 'so', 'place', 'the', 'catcher', 'near', 'where', 'the', 'ball', 'fires', 'from', 'The', 'blue', 'ball', 'is', 'most', 'affected', 'by', 'gravity', 'while', 'the', 'other', 'ball', 'is', 'least', 'so', 'The', 'world', 'that', 'looks', 'like', 'a', 'room', 'has', 'a', 'gravitational', 'pull', 'towards', 'the', 'centre', 'bottom', 'while', 'the', 'other', 'world', 'pulls', 'towards', 'the', 'right']","['Orange', 'ball', 'heavy', 'place', 'catcher', 'near', 'ball', 'fires', 'blue', 'ball', 'affected', 'gravity', 'ball', 'world', 'looks', 'like', 'room', 'gravitational', 'pull', 'centre', 'world', 'pulls', 'right']","['Orange', 'ball', 'heavy', 'place', 'catcher', 'near', 'ball', 'fire', 'blue', 'ball', 'affect', 'gravity', 'ball', 'world', 'look', 'like', 'room', 'gravitational', 'pull', 'centre', 'world', 'pull', 'right']",53,good,0.333333333,0.5,0,1
4160-bc42d3ca-da8f-4bb1-93e4-e6b364340782,pilot2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.9729187,"Pay attention. The balls are different weights, which affects how far they'll be thrown and how they fall.","Pay attention. The balls are different weights, which affects how far they'll be thrown and how they fall.","['Pay', 'attention', '.', 'balls', 'different', 'weights', ',', 'affects', 'far', 'thrown', 'fall', '.']","['Pay', 'attention', 'The', 'balls', 'are', 'different', 'weights', 'which', 'affects', 'how', 'far', 'they', ""'ll"", 'be', 'thrown', 'and', 'how', 'they', 'fall']","['Pay', 'attention', 'balls', 'different', 'weights', 'affects', 'far', 'thrown', 'fall']","['pay', 'attention', 'ball', 'different', 'weight', 'affect', 'far', 'throw', 'fall']",19,good,0,0.166666667,0,0
3758-b72730ad-4021-4a12-b275-ede6801f90fa,pilot2,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,23.73290902,"The different color balls travel differently, they tend to get pulled in certain directions. You can sort've imagine they have a weight or a gravity field. Try to pick up on the pattern or what direction it tends to go to the most. If it comes straight up and comes back straight down, that is probably the way it is being pulled. The bright red arrows mean it is a stronger launch, the orange is not as strong. ","The different color balls travel differently, they tend to get pulled in certain directions. You can sort've imagine they have a weight or a gravity field. Try to pick up on the pattern or what direction it tends to go to the most. If it comes straight up and comes back straight down, that is probably the way it is being pulled. The bright red arrows mean it is a stronger launch, the orange is not as strong. ","['different', 'color', 'balls', 'travel', 'differently', ',', 'tend', 'pulled', 'certain', 'directions', '.', ""sort've"", 'imagine', 'weight', 'gravity', 'field', '.', 'Try', 'pick', 'pattern', 'direction', 'tends', '.', 'comes', 'straight', 'comes', 'straight', ',', 'probably', 'way', 'pulled', '.', 'bright', 'red', 'arrows', 'mean', 'stronger', 'launch', ',', 'orange', 'strong', '.']","['The', 'different', 'color', 'balls', 'travel', 'differently', 'they', 'tend', 'to', 'get', 'pulled', 'in', 'certain', 'directions', 'You', 'can', ""sort've"", 'imagine', 'they', 'have', 'a', 'weight', 'or', 'a', 'gravity', 'field', 'Try', 'to', 'pick', 'up', 'on', 'the', 'pattern', 'or', 'what', 'direction', 'it', 'tends', 'to', 'go', 'to', 'the', 'most', 'If', 'it', 'comes', 'straight', 'up', 'and', 'comes', 'back', 'straight', 'down', 'that', 'is', 'probably', 'the', 'way', 'it', 'is', 'being', 'pulled', 'The', 'bright', 'red', 'arrows', 'mean', 'it', 'is', 'a', 'stronger', 'launch', 'the', 'orange', 'is', 'not', 'as', 'strong']","['different', 'color', 'balls', 'travel', 'differently', 'tend', 'pulled', 'certain', 'directions', ""sort've"", 'imagine', 'weight', 'gravity', 'field', 'Try', 'pick', 'pattern', 'direction', 'tends', 'comes', 'straight', 'comes', 'straight', 'probably', 'way', 'pulled', 'bright', 'red', 'arrows', 'mean', 'stronger', 'launch', 'orange', 'strong']","['different', 'color', 'ball', 'travel', 'differently', 'tend', 'pull', 'certain', 'direction', ""sort've"", 'imagine', 'weight', 'gravity', 'field', 'try', 'pick', 'pattern', 'direction', 'tend', 'come', 'straight', 'come', 'straight', 'probably', 'way', 'pull', 'bright', 'red', 'arrow', 'mean', 'strong', 'launch', 'orange', 'strong']",78,good,0.333333333,0.833333333,0,1
1482-0a705ed2-b1b6-4873-9c39-85cc5ea5ddf1,pilot2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,31.79548482,Pay attention to the speed and arch of the ball in each room.,Pay attention to the speed and arch of the ball in each room.,"['Pay', 'attention', 'speed', 'arch', 'ball', 'room', '.']","['Pay', 'attention', 'to', 'the', 'speed', 'and', 'arch', 'of', 'the', 'ball', 'in', 'each', 'room']","['Pay', 'attention', 'speed', 'arch', 'ball', 'room']","['pay', 'attention', 'speed', 'arch', 'ball', 'room']",13,less good,0.333333333,0.166666667,0,0
9536-a610ee61-cdcb-4e59-8449-4bd09f4070f1,pilot2,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,33.73717168,"Check which ball actually goes in the position that it's pointing, next round you will be able to make a better judgments. Also note that the speeds may change once the rooms change. ","Check which ball actually goes in the position that it's pointing, next round you will be able to make a better judgments. Also note that the speeds may change once the rooms change. ","['Check', 'ball', 'actually', 'goes', 'position', 'pointing', ',', 'round', 'able', 'better', 'judgments', '.', 'note', 'speeds', 'change', 'rooms', 'change', '.']","['Check', 'which', 'ball', 'actually', 'goes', 'in', 'the', 'position', 'that', 'it', ""'s"", 'pointing', 'next', 'round', 'you', 'will', 'be', 'able', 'to', 'make', 'a', 'better', 'judgments', 'Also', 'note', 'that', 'the', 'speeds', 'may', 'change', 'once', 'the', 'rooms', 'change']","['Check', 'ball', 'actually', 'goes', 'position', 'pointing', 'round', 'able', 'better', 'judgments', 'note', 'speeds', 'change', 'rooms', 'change']","['check', 'ball', 'actually', 'go', 'position', 'point', 'round', 'able', 'well', 'judgment', 'note', 'speed', 'change', 'room', 'change']",34,less good,0.5,0.166666667,1,0
8514-61f0ed5f-68a7-41f9-a1f7-201a83162bb7,pilot2,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,16.08566229,"the balls each are different weights which will affect how far they will travel within the circle. When the ball is heavier it won't travel too far therefore the paddle is best closer towards where the ball was thrown from, but the lighter they are the paddle is almost placed around opposite. However the way the ball will fall with a curve due to gravity will factor into the placement of the paddle when the ball is thrown horizontally ","the balls each are different weights which will affect how far they will travel within the circle. When the ball is heavier it won't travel too far therefore the paddle is best closer towards where the ball was thrown from, but the lighter they are the paddle is almost placed around opposite. However the way the ball will fall with a curve due to gravity will factor into the placement of the paddle when the ball is thrown horizontally ","['balls', 'different', 'weights', 'affect', 'far', 'travel', 'circle', '.', 'ball', 'heavier', 'wo', 'travel', 'far', 'paddle', 'best', 'closer', 'ball', 'thrown', ',', 'lighter', 'paddle', 'placed', 'opposite', '.', 'way', 'ball', 'fall', 'curve', 'gravity', 'factor', 'placement', 'paddle', 'ball', 'thrown', 'horizontally']","['the', 'balls', 'each', 'are', 'different', 'weights', 'which', 'will', 'affect', 'how', 'far', 'they', 'will', 'travel', 'within', 'the', 'circle', 'When', 'the', 'ball', 'is', 'heavier', 'it', 'wo', ""n't"", 'travel', 'too', 'far', 'therefore', 'the', 'paddle', 'is', 'best', 'closer', 'towards', 'where', 'the', 'ball', 'was', 'thrown', 'from', 'but', 'the', 'lighter', 'they', 'are', 'the', 'paddle', 'is', 'almost', 'placed', 'around', 'opposite', 'However', 'the', 'way', 'the', 'ball', 'will', 'fall', 'with', 'a', 'curve', 'due', 'to', 'gravity', 'will', 'factor', 'into', 'the', 'placement', 'of', 'the', 'paddle', 'when', 'the', 'ball', 'is', 'thrown', 'horizontally']","['balls', 'different', 'weights', 'affect', 'far', 'travel', 'circle', 'ball', 'heavier', 'wo', 'travel', 'far', 'paddle', 'best', 'closer', 'ball', 'thrown', 'lighter', 'paddle', 'placed', 'opposite', 'way', 'ball', 'fall', 'curve', 'gravity', 'factor', 'placement', 'paddle', 'ball', 'thrown', 'horizontally']","['ball', 'different', 'weight', 'affect', 'far', 'travel', 'circle', 'ball', 'heavy', 'will', 'travel', 'far', 'paddle', 'well', 'close', 'ball', 'throw', 'light', 'paddle', 'place', 'opposite', 'way', 'ball', 'fall', 'curve', 'gravity', 'factor', 'placement', 'paddle', 'ball', 'throw', 'horizontally']",80,good,0.333333333,0.5,0,1
2562-8775a3da-107c-415e-8cea-08dcbb0862ad,pilot2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,31.47159779,"I would tell them to pay attention to gravity and how heavy the different balls are. The pink ball is the lightest, the blue is intermediate, and the tan mixed ball is the heaviest. Pay attention to which room has which gravitational pull. ","I would tell them to pay attention to gravity and how heavy the different balls are. The pink ball is the lightest, the blue is intermediate, and the tan mixed ball is the heaviest. Pay attention to which room has which gravitational pull. ","['tell', 'pay', 'attention', 'gravity', 'heavy', 'different', 'balls', '.', 'pink', 'ball', 'lightest', ',', 'blue', 'intermediate', ',', 'tan', 'mixed', 'ball', 'heaviest', '.', 'Pay', 'attention', 'room', 'gravitational', 'pull', '.']","['I', 'would', 'tell', 'them', 'to', 'pay', 'attention', 'to', 'gravity', 'and', 'how', 'heavy', 'the', 'different', 'balls', 'are', 'The', 'pink', 'ball', 'is', 'the', 'lightest', 'the', 'blue', 'is', 'intermediate', 'and', 'the', 'tan', 'mixed', 'ball', 'is', 'the', 'heaviest', 'Pay', 'attention', 'to', 'which', 'room', 'has', 'which', 'gravitational', 'pull']","['tell', 'pay', 'attention', 'gravity', 'heavy', 'different', 'balls', 'pink', 'ball', 'lightest', 'blue', 'intermediate', 'tan', 'mixed', 'ball', 'heaviest', 'Pay', 'attention', 'room', 'gravitational', 'pull']","['tell', 'pay', 'attention', 'gravity', 'heavy', 'different', 'ball', 'pink', 'ball', 'light', 'blue', 'intermediate', 'tan', 'mixed', 'ball', 'heavy', 'pay', 'attention', 'room', 'gravitational', 'pull']",43,less good,0.333333333,0.333333333,1,0
0829-ab23db5f-fe28-4349-876c-410a3e2df27a,pilot2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,32.50669465,The 3 different balls have different weights applied to them and the power of each is important. Try and watch for a patter of the different balls from different places and they land in the same area each time dependent in the starting position ,The 3 different balls have different weights applied to them and the power of each is important. Try and watch for a patter of the different balls from different places and they land in the same area each time dependent in the starting position ,"['3', 'different', 'balls', 'different', 'weights', 'applied', 'power', 'important', '.', 'Try', 'watch', 'patter', 'different', 'balls', 'different', 'places', 'land', 'area', 'time', 'dependent', 'starting', 'position']","['The', '3', 'different', 'balls', 'have', 'different', 'weights', 'applied', 'to', 'them', 'and', 'the', 'power', 'of', 'each', 'is', 'important', 'Try', 'and', 'watch', 'for', 'a', 'patter', 'of', 'the', 'different', 'balls', 'from', 'different', 'places', 'and', 'they', 'land', 'in', 'the', 'same', 'area', 'each', 'time', 'dependent', 'in', 'the', 'starting', 'position']","['3', 'different', 'balls', 'different', 'weights', 'applied', 'power', 'important', 'Try', 'watch', 'patter', 'different', 'balls', 'different', 'places', 'land', 'area', 'time', 'dependent', 'starting', 'position']","['3', 'different', 'ball', 'different', 'weight', 'apply', 'power', 'important', 'try', 'watch', 'patter', 'different', 'ball', 'different', 'place', 'land', 'area', 'time', 'dependent', 'starting', 'position']",44,less good,0.166666667,0.5,0,1
1674-cb638b85-bb75-4a98-a45e-8aa05fe7ec3d,pilot2,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,49.94120616,"To make sure they consider the 3 hints suggested [the type of ball, the rooms, and the length and colour of the ball] - and to consider gravity maybe? ","To make sure they consider the 3 hints suggested [the type of ball, the rooms, and the length and colour of the ball] - and to consider gravity maybe? ","['sure', 'consider', '3', 'hints', 'suggested', '[', 'type', 'ball', ',', 'rooms', ',', 'length', 'colour', 'ball', ']', '-', 'consider', 'gravity', 'maybe', '?']","['To', 'make', 'sure', 'they', 'consider', 'the', '3', 'hints', 'suggested', 'the', 'type', 'of', 'ball', 'the', 'rooms', 'and', 'the', 'length', 'and', 'colour', 'of', 'the', 'ball', 'and', 'to', 'consider', 'gravity', 'maybe']","['sure', 'consider', '3', 'hints', 'suggested', 'type', 'ball', 'rooms', 'length', 'colour', 'ball', 'consider', 'gravity', 'maybe']","['sure', 'consider', '3', 'hint', 'suggest', 'type', 'ball', 'room', 'length', 'colour', 'ball', 'consider', 'gravity', 'maybe']",28,bad,0.333333333,0.5,1,1
3517-08e6e045-c724-4d85-916a-937c4402a1b2,pilot2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,52.86861234,I would suggest moving the paddle close to the brown ball since it does not travel very far. On the opposite side of where the blue ball is. About half way away from the pink ball. And expect the balls to have some curve to them in the second area that causes them to rotate back to their starting position slightly. ,I would suggest moving the paddle close to the brown ball since it does not travel very far. On the opposite side of where the blue ball is. About half way away from the pink ball. And expect the balls to have some curve to them in the second area that causes them to rotate back to their starting position slightly. ,"['suggest', 'moving', 'paddle', 'close', 'brown', 'ball', 'travel', 'far', '.', 'opposite', 'blue', 'ball', '.', 'half', 'way', 'away', 'pink', 'ball', '.', 'expect', 'balls', 'curve', 'second', 'area', 'causes', 'rotate', 'starting', 'position', 'slightly', '.']","['I', 'would', 'suggest', 'moving', 'the', 'paddle', 'close', 'to', 'the', 'brown', 'ball', 'since', 'it', 'does', 'not', 'travel', 'very', 'far', 'On', 'the', 'opposite', 'side', 'of', 'where', 'the', 'blue', 'ball', 'is', 'About', 'half', 'way', 'away', 'from', 'the', 'pink', 'ball', 'And', 'expect', 'the', 'balls', 'to', 'have', 'some', 'curve', 'to', 'them', 'in', 'the', 'second', 'area', 'that', 'causes', 'them', 'to', 'rotate', 'back', 'to', 'their', 'starting', 'position', 'slightly']","['suggest', 'moving', 'paddle', 'close', 'brown', 'ball', 'travel', 'far', 'opposite', 'blue', 'ball', 'half', 'way', 'away', 'pink', 'ball', 'expect', 'balls', 'curve', 'second', 'area', 'causes', 'rotate', 'starting', 'position', 'slightly']","['suggest', 'move', 'paddle', 'close', 'brown', 'ball', 'travel', 'far', 'opposite', 'blue', 'ball', 'half', 'way', 'away', 'pink', 'ball', 'expect', 'ball', 'curve', 'second', 'area', 'cause', 'rotate', 'starting', 'position', 'slightly']",61,bad,0.333333333,0.333333333,0,0
6337-70408c49-4514-4fb6-a4b8-83f3f36cc20d,pilot2,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,22.97199062,"the room has gravity. The outer area also has gravity but wind blows toward east. The order that the ball goes farthest to the least farthest is pink, blue, brown. ","the room has gravity. The outer area also has gravity but wind blows toward east. The order that the ball goes farthest to the least farthest is pink, blue, brown. ","['room', 'gravity', '.', 'outer', 'area', 'gravity', 'wind', 'blows', 'east', '.', 'order', 'ball', 'goes', 'farthest', 'farthest', 'pink', ',', 'blue', ',', 'brown', '.']","['the', 'room', 'has', 'gravity', 'The', 'outer', 'area', 'also', 'has', 'gravity', 'but', 'wind', 'blows', 'toward', 'east', 'The', 'order', 'that', 'the', 'ball', 'goes', 'farthest', 'to', 'the', 'least', 'farthest', 'is', 'pink', 'blue', 'brown']","['room', 'gravity', 'outer', 'area', 'gravity', 'wind', 'blows', 'east', 'order', 'ball', 'goes', 'farthest', 'farthest', 'pink', 'blue', 'brown']","['room', 'gravity', 'outer', 'area', 'gravity', 'wind', 'blow', 'east', 'order', 'ball', 'go', 'farthest', 'farth', 'pink', 'blue', 'brown']",30,good,0.333333333,0.5,1,1
7479-cced95cc-4a6e-4c86-950c-158d9cee5dda,pilot2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,39.05839095,"I would tell them to pay attention to the color of the ball, scenaries and arrows. The red color ball has the most weight, yellow 2nd most and the blue the least. The long red arrow is fast and the short yellow arrow is a slower throw. The room has normal gravity. The nature scenary has lower gravity. ","I would tell them to pay attention to the color of the ball, scenaries and arrows. The red color ball has the most weight, yellow 2nd most and the blue the least. The long red arrow is fast and the short yellow arrow is a slower throw. The room has normal gravity. The nature scenary has lower gravity. ","['tell', 'pay', 'attention', 'color', 'ball', ',', 'scenaries', 'arrows', '.', 'red', 'color', 'ball', 'weight', ',', 'yellow', '2nd', 'blue', '.', 'long', 'red', 'arrow', 'fast', 'short', 'yellow', 'arrow', 'slower', 'throw', '.', 'room', 'normal', 'gravity', '.', 'nature', 'scenary', 'lower', 'gravity', '.']","['I', 'would', 'tell', 'them', 'to', 'pay', 'attention', 'to', 'the', 'color', 'of', 'the', 'ball', 'scenaries', 'and', 'arrows', 'The', 'red', 'color', 'ball', 'has', 'the', 'most', 'weight', 'yellow', '2nd', 'most', 'and', 'the', 'blue', 'the', 'least', 'The', 'long', 'red', 'arrow', 'is', 'fast', 'and', 'the', 'short', 'yellow', 'arrow', 'is', 'a', 'slower', 'throw', 'The', 'room', 'has', 'normal', 'gravity', 'The', 'nature', 'scenary', 'has', 'lower', 'gravity']","['tell', 'pay', 'attention', 'color', 'ball', 'scenaries', 'arrows', 'red', 'color', 'ball', 'weight', 'yellow', '2nd', 'blue', 'long', 'red', 'arrow', 'fast', 'short', 'yellow', 'arrow', 'slower', 'throw', 'room', 'normal', 'gravity', 'nature', 'scenary', 'lower', 'gravity']","['tell', 'pay', 'attention', 'color', 'ball', 'scenarie', 'arrow', 'red', 'color', 'ball', 'weight', 'yellow', '2nd', 'blue', 'long', 'red', 'arrow', 'fast', 'short', 'yellow', 'arrow', 'slow', 'throw', 'room', 'normal', 'gravity', 'nature', 'scenary', 'low', 'gravity']",58,less bad,0.5,0.5,1,1
2879-40896245-1314-4177-a2df-683371670792,pilot2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.09292033,look at the direction it travels in and if it seems to change path towards a certain direction. also look at what weight the ball appears to have.,look at the direction it travels in and if it seems to change path towards a certain direction. also look at what weight the ball appears to have.,"['look', 'direction', 'travels', 'change', 'path', 'certain', 'direction', '.', 'look', 'weight', 'ball', 'appears', '.']","['look', 'at', 'the', 'direction', 'it', 'travels', 'in', 'and', 'if', 'it', 'seems', 'to', 'change', 'path', 'towards', 'a', 'certain', 'direction', 'also', 'look', 'at', 'what', 'weight', 'the', 'ball', 'appears', 'to', 'have']","['look', 'direction', 'travels', 'change', 'path', 'certain', 'direction', 'look', 'weight', 'ball', 'appears']","['look', 'direction', 'travel', 'change', 'path', 'certain', 'direction', 'look', 'weight', 'ball', 'appear']",28,good,0,0.333333333,0,0
